SourceFile,RecordLocator,RecordId,TicketNumber,BookingDate,ProcessingStage,FailureCategory,FailureReason,TechnicalDetails,CanRetry,RequiredAction,Timestamp,OriginalName,OriginalDescription
September,WPDTFN,N/A,0272111126400,2025-07-11T09:47:08.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.557Z,Passenger Record 157,"Record from 10/1/2025, 2:55:20.172 AM"
September,HIFARW,N/A,0272115298943,2025-08-23T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 159,"Record from 10/1/2025, 3:25:48.564 AM"
September,QSDCID,N/A,0272117860764,2025-09-19T23:12:33.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 162,"Record from 9/25/2025, 4:29:54.277 AM"
September,JINLFB,N/A,1732313176442,2025-05-02T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 166,"Record from 9/29/2025, 11:43:14.005 PM"
September,CJSHTG,N/A,0272117867831,2025-09-20T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 167,"Record from 9/29/2025, 4:58:24.687 PM"
September,QLOGBR,N/A,1732313450760,2025-05-21T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 176,"Record from 9/30/2025, 5:45:30.376 PM"
September,OEBTNI,N/A,0272117076207,2025-09-11T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 179,"Record from 9/29/2025, 7:05:44.048 PM"
September,EWRJRT,N/A,0272118462765,2025-09-26T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 180,"Record from 9/29/2025, 5:55:39.551 PM"
September,HZSAXZ,N/A,0272109594699,2025-06-25T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 181,"Record from 9/29/2025, 5:57:43.177 PM"
September,LGFOSY,N/A,0272117769601,2025-09-18T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 182,"Record from 9/29/2025, 7:16:35.674 PM"
September,ICWMNT,N/A,0272116626610,2025-09-07T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 183,"Record from 9/17/2025, 11:01:19.105 PM"
September,ESOQLG,N/A,0272109673801,2025-06-26T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 184,"Record from 9/18/2025, 2:18:43.343 AM"
September,UCCKEQ,N/A,0272115476397,2025-08-25T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 185,"Record from 9/18/2025, 1:13:10.887 AM"
September,EADUTI,N/A,0272117671823,2025-09-17T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 186,"Record from 9/18/2025, 4:20:02.119 PM"
September,YESKNJ,N/A,0272116628044,2025-09-07T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 187,"Record from 9/18/2025, 3:58:04.521 PM"
September,ONPCAD,N/A,0272117701499,2025-09-18T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 188,"Record from 9/18/2025, 5:59:02.043 PM"
September,CTRUXE,N/A,0272115213230,2025-08-21T22:39:10.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 189,"Record from 9/20/2025, 4:23:31.551 AM"
September,WXFWRL,N/A,0272110596245,2025-07-05T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 193,"Record from 9/24/2025, 8:07:16.230 AM"
September,GHJQRX,N/A,0277238199135,2025-09-15T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 198,"Record from 9/18/2025, 10:01:39.530 PM"
September,FLMWRK,N/A,0272115540902,2025-08-26T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 199,"Record from 9/17/2025, 10:01:43.147 PM"
September,EAJTGH,N/A,0272113875451,2025-08-07T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 200,"Record from 9/30/2025, 9:05:24.683 PM"
September,AWTZGV,N/A,0272118143865,2025-09-23T13:39:52.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 216,"Record from 9/30/2025, 4:52:56.972 PM"
September,DODFOV,N/A,0272118701228,2025-09-29T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 218,"Record from 9/30/2025, 1:55:06.892 PM"
September,EOGKGM,N/A,0272114362609,2025-08-13T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 219,"Record from 9/30/2025, 1:59:30.008 PM"
September,DZJCFQ,N/A,0272114756812,2025-08-17T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 220,"Record from 9/30/2025, 4:30:44.907 PM"
September,IRPAVA,N/A,0272118753894,2025-09-29T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 225,"Record from 9/30/2025, 4:25:08.259 PM"
September,UMONIL,N/A,0272108257027,2025-06-11T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 232,"Record from 9/21/2025, 7:12:07.348 AM"
September,YMQSXV,N/A,0272118516070,2025-09-26T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 233,"Record from 9/27/2025, 5:23:45.074 AM"
September,SWXGKG,N/A,0272117265056,2025-09-13T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 239,"Record from 9/19/2025, 5:22:08.817 PM"
September,QJHATL,N/A,0272118362036,2025-09-25T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 245,"Record from 10/1/2025, 2:34:08.748 AM"
September,CKEHWD,N/A,0272117757798,2025-09-18T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 252,"Record from 10/1/2025, 12:10:06.858 AM"
September,QBHIEC,N/A,0272116158730,2025-09-02T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 256,"Record from 10/1/2025, 12:33:04.997 AM"
September,FNKCZC,N/A,0272116356725,2025-09-04T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 257,"Record from 9/19/2025, 1:51:01.646 PM"
September,DEMBYL,N/A,0272117550250,2025-09-16T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 258,"Record from 9/23/2025, 2:45:40.325 AM"
September,YNPDGZ,N/A,0272109715392,2025-06-26T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 259,"Record from 9/23/2025, 2:40:21.475 AM"
September,QNZCYN,N/A,0272117068807,2025-09-11T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 260,"Record from 9/23/2025, 6:55:20.905 AM"
September,NXYCZX,N/A,0272118497740,2025-09-26T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 269,"Record from 10/1/2025, 4:08:20.811 PM"
September,AHBGFC,N/A,0277337208295,2025-09-30T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 270,"Record from 10/1/2025, 6:28:57.108 PM"
September,MMASBS,N/A,0272115162195,2025-08-21T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 275,"Record from 10/1/2025, 3:10:28.010 PM"
September,FCVDGS,N/A,0272114938389,2025-08-19T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 278,"Record from 9/29/2025, 4:39:21.668 PM"
September,HNSFWM,N/A,0272113387092,2025-08-03T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 280,"Record from 9/20/2025, 4:19:47.789 AM"
September,LTBYGY,N/A,0272117694686,2025-09-18T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 281,"Record from 9/20/2025, 4:56:46.909 AM"
September,FMFGJH,N/A,0272114779342,2025-08-17T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 282,"Record from 9/20/2025, 8:50:52.517 PM"
September,FCYTUB,N/A,0277302011685,2025-07-25T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.558Z,Passenger Record 283,"Record from 9/18/2025, 9:28:17.780 PM"
